{'loss': '0', 'grad_norm': '0', 'learning_rate': '3.885e-05', 'num_tokens': '1.38e+05', 'completions/mean_length': '200', 'completions/min_length': '200', 'completions/max_length': '200', 'completions/clipped_ratio': '1', 'completions/mean_terminated_length': '0', 'completions/min_terminated_length': '0', 'completions/max_terminated_length': '0', 'rewards/reward_fn/mean': '1', 'rewards/reward_fn/std': '0', 'reward': '1', 'reward_std': '0', 'frac_reward_zero_std': '1', 'entropy': '0.02627', 'clip_ratio/low_mean': '0', 'clip_ratio/low_min': '0', 'clip_ratio/high_mean': '0', 'clip_ratio/high_max': '0', 'clip_ratio/region_mean': '0', 'step_time': '120.9', 'epoch': '0.3333'}
{'loss': '0', 'grad_norm': '0', 'learning_rate': '3.692e-05', 'num_tokens': '1.518e+05', 'completions/mean_length': '200', 'completions/min_length': '200', 'completions/max_length': '200', 'completions/clipped_ratio': '1', 'completions/mean_terminated_length': '0', 'completions/min_terminated_length': '0', 'completions/max_terminated_length': '0', 'rewards/reward_fn/mean': '1', 'rewards/reward_fn/std': '0', 'reward': '1', 'reward_std': '0', 'frac_reward_zero_std': '1', 'entropy': '0.04169', 'clip_ratio/low_mean': '0', 'clip_ratio/low_min': '0', 'clip_ratio/high_mean': '0', 'clip_ratio/high_max': '0', 'clip_ratio/region_mean': '0', 'step_time': '119.8', 'epoch': '0.3667'}
{'loss': '0', 'grad_norm': '0', 'learning_rate': '3.5e-05', 'num_tokens': '1.656e+05', 'completions/mean_length': '200', 'completions/min_length': '200', 'completions/max_length': '200', 'completions/clipped_ratio': '1', 'completions/mean_terminated_length': '0', 'completions/min_terminated_length': '0', 'completions/max_terminated_length': '0', 'rewards/reward_fn/mean': '1', 'rewards/reward_fn/std': '0', 'reward': '1', 'reward_std': '0', 'frac_reward_zero_std': '1', 'entropy': '0.03054', 'clip_ratio/low_mean': '0', 'clip_ratio/low_min': '0', 'clip_ratio/high_mean': '0', 'clip_ratio/high_max': '0', 'clip_ratio/region_mean': '0', 'step_time': '124', 'epoch': '0.4'}
{'loss': '0', 'grad_norm': '0', 'learning_rate': '3.308e-05', 'num_tokens': '1.794e+05', 'completions/mean_length': '200', 'completions/min_length': '200', 'completions/max_length': '200', 'completions/clipped_ratio': '1', 'completions/mean_terminated_length': '0', 'completions/min_terminated_length': '0', 'completions/max_terminated_length': '0', 'rewards/reward_fn/mean': '1', 'rewards/reward_fn/std': '0', 'reward': '1', 'reward_std': '0', 'frac_reward_zero_std': '1', 'entropy': '0.03264', 'clip_ratio/low_mean': '0', 'clip_ratio/low_min': '0', 'clip_ratio/high_mean': '0', 'clip_ratio/high_max': '0', 'clip_ratio/region_mean': '0', 'step_time': '121.5', 'epoch': '0.4333'}
{'loss': '0', 'grad_norm': '0', 'learning_rate': '3.115e-05', 'num_tokens': '1.932e+05', 'completions/mean_length': '200', 'completions/min_length': '200', 'completions/max_length': '200', 'completions/clipped_ratio': '1', 'completions/mean_terminated_length': '0', 'completions/min_terminated_length': '0', 'completions/max_terminated_length': '0', 'rewards/reward_fn/mean': '1', 'rewards/reward_fn/std': '0', 'reward': '1', 'reward_std': '0', 'frac_reward_zero_std': '1', 'entropy': '0.0246', 'clip_ratio/low_mean': '0', 'clip_ratio/low_min': '0', 'clip_ratio/high_mean': '0', 'clip_ratio/high_max': '0', 'clip_ratio/region_mean': '0', 'step_time': '120.1', 'epoch': '0.4667'}
{'loss': '0', 'grad_norm': '0', 'learning_rate': '2.923e-05', 'num_tokens': '2.07e+05', 'completions/mean_length': '200', 'completions/min_length': '200', 'completions/max_length': '200', 'completions/clipped_ratio': '1', 'completions/mean_terminated_length': '0', 'completions/min_terminated_length': '0', 'completions/max_terminated_length': '0', 'rewards/reward_fn/mean': '1', 'rewards/reward_fn/std': '0', 'reward': '1', 'reward_std': '0', 'frac_reward_zero_std': '1', 'entropy': '0.02899', 'clip_ratio/low_mean': '0', 'clip_ratio/low_min': '0', 'clip_ratio/high_mean': '0', 'clip_ratio/high_max': '0', 'clip_ratio/region_mean': '0', 'step_time': '121.6', 'epoch': '0.5'}
{'loss': '0', 'grad_norm': '0', 'learning_rate': '2.731e-05', 'num_tokens': '2.208e+05', 'completions/mean_length': '200', 'completions/min_length': '200', 'completions/max_length': '200', 'completions/clipped_ratio': '1', 'completions/mean_terminated_length': '0', 'completions/min_terminated_length': '0', 'completions/max_terminated_length': '0', 'rewards/reward_fn/mean': '1', 'rewards/reward_fn/std': '0', 'reward': '1', 'reward_std': '0', 'frac_reward_zero_std': '1', 'entropy': '0.02173', 'clip_ratio/low_mean': '0', 'clip_ratio/low_min': '0', 'clip_ratio/high_mean': '0', 'clip_ratio/high_max': '0', 'clip_ratio/region_mean': '0', 'step_time': '121.7', 'epoch': '0.5333'}
{'loss': '0', 'grad_norm': '0', 'learning_rate': '2.538e-05', 'num_tokens': '2.346e+05', 'completions/mean_length': '200', 'completions/min_length': '200', 'completions/max_length': '200', 'completions/clipped_ratio': '1', 'completions/mean_terminated_length': '0', 'completions/min_terminated_length': '0', 'completions/max_terminated_length': '0', 'rewards/reward_fn/mean': '1', 'rewards/reward_fn/std': '0', 'reward': '1', 'reward_std': '0', 'frac_reward_zero_std': '1', 'entropy': '0.02716', 'clip_ratio/low_mean': '0', 'clip_ratio/low_min': '0', 'clip_ratio/high_mean': '0', 'clip_ratio/high_max': '0', 'clip_ratio/region_mean': '0', 'step_time': '118.5', 'epoch': '0.5667'}
{'loss': '0', 'grad_norm': '0', 'learning_rate': '2.346e-05', 'num_tokens': '2.484e+05', 'completions/mean_length': '200', 'completions/min_length': '200', 'completions/max_length': '200', 'completions/clipped_ratio': '1', 'completions/mean_terminated_length': '0', 'completions/min_terminated_length': '0', 'completions/max_terminated_length': '0', 'rewards/reward_fn/mean': '1', 'rewards/reward_fn/std': '0', 'reward': '1', 'reward_std': '0', 'frac_reward_zero_std': '1', 'entropy': '0.04431', 'clip_ratio/low_mean': '0', 'clip_ratio/low_min': '0', 'clip_ratio/high_mean': '0', 'clip_ratio/high_max': '0', 'clip_ratio/region_mean': '0', 'step_time': '119.7', 'epoch': '0.6'}
{'loss': '0', 'grad_norm': '0', 'learning_rate': '2.154e-05', 'num_tokens': '2.622e+05', 'completions/mean_length': '200', 'completions/min_length': '200', 'completions/max_length': '200', 'completions/clipped_ratio': '1', 'completions/mean_terminated_length': '0', 'completions/min_terminated_length': '0', 'completions/max_terminated_length': '0', 'rewards/reward_fn/mean': '1', 'rewards/reward_fn/std': '0', 'reward': '1', 'reward_std': '0', 'frac_reward_zero_std': '1', 'entropy': '0.03494', 'clip_ratio/low_mean': '0', 'clip_ratio/low_min': '0', 'clip_ratio/high_mean': '0', 'clip_ratio/high_max': '0', 'clip_ratio/region_mean': '0', 'step_time': '120.9', 'epoch': '0.6333'}
{'loss': '0', 'grad_norm': '0', 'learning_rate': '1.962e-05', 'num_tokens': '2.76e+05', 'completions/mean_length': '200', 'completions/min_length': '200', 'completions/max_length': '200', 'completions/clipped_ratio': '1', 'completions/mean_terminated_length': '0', 'completions/min_terminated_length': '0', 'completions/max_terminated_length': '0', 'rewards/reward_fn/mean': '1', 'rewards/reward_fn/std': '0', 'reward': '1', 'reward_std': '0', 'frac_reward_zero_std': '1', 'entropy': '0.02355', 'clip_ratio/low_mean': '0', 'clip_ratio/low_min': '0', 'clip_ratio/high_mean': '0', 'clip_ratio/high_max': '0', 'clip_ratio/region_mean': '0', 'step_time': '122.5', 'epoch': '0.6667'}
